order_id,customer_id,store_id,order_date,order_status,payment_method,shipping_cost,n_items
1428,12474,14,2010-11-26,Returned,Unknown,0.0,2
1429,12651,13,2010-11-26,Completed,Unknown,0.0,8
1430,12540,32,2010-11-26,Completed,Unknown,0.0,17
1431,12490,13,2010-11-26,Completed,Unknown,0.0,27
1432,12865,2,2010-11-26,Completed,Unknown,0.0,38
1433,12483,33,2010-11-26,Completed,Unknown,0.0,7
1434,12474,14,2010-11-26,Completed,Unknown,0.0,22
1435,12594,18,2010-11-26,Completed,Unknown,0.0,17
1436,12668,14,2010-11-26,Completed,Unknown,0.0,48
1437,14934,7,2010-11-26,Completed,Unknown,0.0,36
1438,12637,13,2010-11-26,Completed,Unknown,0.0,46
1439,12681,13,2010-11-26,Completed,Unknown,0.0,29
1440,12811,28,2010-11-26,Completed,Unknown,0.0,10
1441,12538,32,2010-11-26,Completed,Unknown,0.0,13
1442,12481,14,2010-11-28,Completed,Unknown,0.0,26
1443,12605,14,2010-11-28,Completed,Unknown,0.0,30
1444,12621,14,2010-11-28,Completed,Unknown,0.0,24
1445,12351,38,2010-11-29,Completed,Unknown,0.0,21
1446,12415,1,2010-11-29,Completed,Unknown,0.0,99
1447,14646,24,2010-11-29,Completed,Unknown,0.0,2
1448,14646,24,2010-11-29,Completed,Unknown,0.0,8
1449,14646,24,2010-11-29,Completed,Unknown,0.0,20
1450,12523,13,2010-11-29,Completed,Unknown,0.0,8
1451,12767,20,2010-11-29,Completed,Unknown,0.0,43
1452,12358,2,2010-11-29,Completed,Unknown,0.0,22
1453,12352,26,2010-11-29,Completed,Unknown,0.0,12
1454,12600,14,2010-11-29,Completed,Unknown,0.0,2
1455,12678,13,2010-11-29,Completed,Unknown,0.0,10
1456,12705,14,2010-11-30,Returned,Unknown,0.0,9
1457,12476,14,2010-11-30,Returned,Unknown,0.0,1
1458,14646,24,2010-11-30,Completed,Unknown,0.0,5
1459,14646,24,2010-11-30,Completed,Unknown,0.0,35
1460,12609,14,2010-11-30,Completed,Unknown,0.0,24
1461,12471,14,2010-11-30,Completed,Unknown,0.0,34
1462,12471,14,2010-11-30,Completed,Unknown,0.0,7
1463,12471,14,2010-11-30,Completed,Unknown,0.0,29
1464,12523,13,2010-11-30,Completed,Unknown,0.0,1
1465,12782,28,2010-11-30,Completed,Unknown,0.0,21
1466,12734,13,2010-11-30,Completed,Unknown,0.0,9
1467,12586,18,2010-11-30,Completed,Unknown,0.0,33
1468,14646,24,2010-11-30,Completed,Unknown,0.0,12
1469,12472,14,2010-12-01,Returned,Unknown,0.0,14
1470,12583,13,2010-12-01,Completed,Unknown,0.0,19
1471,12431,1,2010-12-01,Completed,Unknown,0.0,14
1472,12791,24,2010-12-01,Completed,Unknown,0.0,1
1473,12662,14,2010-12-01,Completed,Unknown,0.0,14
1474,12433,26,2010-12-01,Completed,Unknown,0.0,73
1475,12738,14,2010-12-02,Completed,Unknown,0.0,10
1476,12471,14,2010-12-02,Returned,Unknown,0.0,1
1477,12686,13,2010-12-03,Completed,Unknown,0.0,6
1478,12395,4,2010-12-03,Completed,Unknown,0.0,11
1479,12725,18,2010-12-03,Completed,Unknown,0.0,23
1480,12793,28,2010-12-03,Completed,Unknown,0.0,6
1481,12712,14,2010-12-03,Completed,Unknown,0.0,8
1482,12600,14,2010-12-03,Completed,Unknown,0.0,1
1483,12779,27,2010-12-03,Completed,Unknown,0.0,8
1484,12557,32,2010-12-03,Completed,Unknown,0.0,5
1485,12427,14,2010-12-03,Completed,Unknown,0.0,9
1486,13520,34,2010-12-03,Completed,Unknown,0.0,5
1487,12682,13,2010-12-03,Completed,Unknown,0.0,15
1488,12567,13,2010-12-05,Completed,Unknown,0.0,62
1489,15332,22,2010-12-05,Completed,Unknown,0.0,25
1490,15332,22,2010-12-05,Completed,Unknown,0.0,8
1491,15332,22,2010-12-05,Completed,Unknown,0.0,1
1492,12472,14,2010-12-05,Completed,Unknown,0.0,69
1493,12647,14,2010-12-05,Completed,Unknown,0.0,1
1494,12647,14,2010-12-05,Completed,Unknown,0.0,15
1495,12763,19,2010-12-05,Completed,Unknown,0.0,16
1496,12720,14,2010-12-05,Completed,Unknown,0.0,29
1497,12708,14,2010-12-06,Completed,Unknown,0.0,13
1498,12808,28,2010-12-06,Completed,Unknown,0.0,6
1499,12586,18,2010-12-06,Returned,Unknown,0.0,1
1500,12474,14,2010-12-06,Returned,Unknown,0.0,1
1501,12347,16,2010-12-07,Completed,Unknown,0.0,31
1502,12567,13,2010-12-07,Completed,Unknown,0.0,19
1503,12681,13,2010-12-07,Completed,Unknown,0.0,40
1504,12647,14,2010-12-07,Completed,Unknown,0.0,16
1505,12712,14,2010-12-08,Returned,Unknown,0.0,1
1506,12433,26,2010-12-08,Completed,Unknown,0.0,74
1507,12386,1,2010-12-08,Completed,Unknown,0.0,8
1508,15332,22,2010-12-08,Completed,Unknown,0.0,1
1509,12766,28,2010-12-08,Completed,Unknown,0.0,52
1510,12441,13,2010-12-08,Completed,Unknown,0.0,10
1511,12709,14,2010-12-08,Completed,Unknown,0.0,6
1512,12649,14,2010-12-09,Returned,Unknown,0.0,2
1513,12797,28,2010-12-09,Completed,Unknown,0.0,12
1514,12494,13,2010-12-09,Completed,Unknown,0.0,2
1515,12712,14,2010-12-09,Completed,Unknown,0.0,10
1516,14932,7,2010-12-09,Completed,Unknown,0.0,16
1517,12481,14,2010-12-09,Completed,Unknown,0.0,9
1518,12429,10,2010-12-09,Completed,Unknown,0.0,19
1519,12683,13,2010-12-09,Completed,Unknown,0.0,40
1520,12682,13,2010-12-09,Completed,Unknown,0.0,32
1521,12721,13,2010-12-09,Returned,Unknown,0.0,3
1522,12621,14,2010-12-09,Completed,Unknown,0.0,13
1523,12755,19,2010-12-09,Completed,Unknown,0.0,1
1524,12683,13,2010-12-09,Completed,Unknown,0.0,12
1525,17097,32,2010-12-09,Completed,Unknown,0.0,40
1526,12605,14,2010-12-09,Returned,Unknown,0.0,3
1527,12471,14,2010-12-10,Completed,Unknown,0.0,46
1528,12731,13,2010-12-10,Completed,Unknown,0.0,15
1529,12785,28,2010-12-10,Completed,Unknown,0.0,13
1530,12753,19,2010-12-12,Completed,Unknown,0.0,48
1531,12476,14,2010-12-13,Returned,Unknown,0.0,2
1532,12476,14,2010-12-13,Returned,Unknown,0.0,2
1533,12540,32,2010-12-13,Completed,Unknown,0.0,19
1534,12476,14,2010-12-13,Completed,Unknown,0.0,2
1535,12434,1,2010-12-14,Returned,Unknown,0.0,3
1536,12797,28,2010-12-14,Returned,Unknown,0.0,3
1537,12797,28,2010-12-14,Returned,Unknown,0.0,1
1538,17404,33,2010-12-14,Completed,Unknown,0.0,1
1539,12370,8,2010-12-14,Completed,Unknown,0.0,82
1540,17404,33,2010-12-14,Returned,Unknown,0.0,1
1541,12865,2,2010-12-15,Returned,Unknown,0.0,1
1542,12647,14,2010-12-15,Returned,Unknown,0.0,6
1543,12666,17,2010-12-15,Returned,Unknown,0.0,2
1544,12577,13,2010-12-15,Completed,Unknown,0.0,67
1545,12621,14,2010-12-16,Returned,Unknown,0.0,1
1546,12494,13,2010-12-16,Returned,Unknown,0.0,1
1547,12494,13,2010-12-16,Returned,Unknown,0.0,1
1548,12348,12,2010-12-16,Completed,Unknown,0.0,12
1549,12494,13,2010-12-16,Completed,Unknown,0.0,1
1550,12600,14,2010-12-17,Completed,Unknown,0.0,4
1551,12370,2,2010-12-17,Completed,Unknown,0.0,7
1552,17404,33,2010-12-17,Completed,Unknown,0.0,25
1553,12551,32,2010-12-17,Completed,Unknown,0.0,10
1554,12782,28,2010-12-17,Completed,Unknown,0.0,21
1555,12417,4,2010-12-17,Completed,Unknown,0.0,10
1556,12471,14,2010-12-17,Completed,Unknown,0.0,26
1557,12471,14,2010-12-17,Completed,Unknown,0.0,1
1558,12709,14,2010-12-17,Completed,Unknown,0.0,7
1559,12647,14,2010-12-17,Completed,Unknown,0.0,10
1560,12621,14,2010-12-17,Completed,Unknown,0.0,17
1561,12726,13,2010-12-17,Completed,Unknown,0.0,5
1562,12720,14,2010-12-17,Completed,Unknown,0.0,14
1563,12431,1,2010-12-17,Completed,Unknown,0.0,9
1564,12691,13,2010-12-17,Completed,Unknown,0.0,4
1565,12705,14,2010-12-17,Completed,Unknown,0.0,29
1566,12395,4,2010-12-17,Completed,Unknown,0.0,18
1567,12668,14,2010-12-19,Completed,Unknown,0.0,23
1568,12377,34,2010-12-20,Completed,Unknown,0.0,43
1569,14646,24,2010-12-20,Completed,Unknown,0.0,15
1570,12721,13,2010-12-20,Completed,Unknown,0.0,14
1571,12681,13,2010-12-20,Completed,Unknown,0.0,46
1572,12481,14,2010-12-20,Completed,Unknown,0.0,11
1573,12471,14,2010-12-20,Returned,Unknown,0.0,14
1574,12515,18,2010-12-21,Completed,Unknown,0.0,15
1575,14646,24,2010-12-21,Completed,Unknown,0.0,54
1576,12678,13,2010-12-21,Completed,Unknown,0.0,3
1577,12423,4,2010-12-21,Completed,Unknown,0.0,15
1578,12383,4,2010-12-22,Completed,Unknown,0.0,36
1579,12734,13,2010-12-22,Completed,Unknown,0.0,4
1580,12585,14,2010-12-23,Completed,Unknown,0.0,64
1581,13817,14,2010-12-23,Completed,Unknown,0.0,8
1582,12427,14,2010-12-23,Returned,Unknown,0.0,3
1583,12483,33,2011-01-04,Completed,Unknown,0.0,12
1584,12682,13,2011-01-05,Completed,Unknown,0.0,39
1585,12681,13,2011-01-05,Completed,Unknown,0.0,33
1586,12471,14,2011-01-05,Returned,Unknown,0.0,8
1587,12578,18,2011-01-05,Returned,Unknown,0.0,1
1588,12782,28,2011-01-05,Returned,Unknown,0.0,4
1589,12494,13,2011-01-05,Returned,Unknown,0.0,1
1590,12395,4,2011-01-05,Returned,Unknown,0.0,1
1591,12683,13,2011-01-05,Returned,Unknown,0.0,1
1592,12585,14,2011-01-05,Returned,Unknown,0.0,9
1593,12415,1,2011-01-06,Completed,Unknown,0.0,46
1594,12386,1,2011-01-06,Completed,Unknown,0.0,2
1595,12735,13,2011-01-06,Completed,Unknown,0.0,21
1596,12413,13,2011-01-06,Completed,Unknown,0.0,23
1597,12471,14,2011-01-06,Returned,Unknown,0.0,1
1598,12417,4,2011-01-06,Returned,Unknown,0.0,3
1599,12753,19,2011-01-06,Returned,Unknown,0.0,4
1600,12583,13,2011-01-07,Completed,Unknown,0.0,21
1601,12530,14,2011-01-07,Completed,Unknown,0.0,12
1602,12481,14,2011-01-07,Completed,Unknown,0.0,23
1603,12480,14,2011-01-07,Completed,Unknown,0.0,41
1604,12484,32,2011-01-07,Completed,Unknown,0.0,97
1605,12489,13,2011-01-07,Completed,Unknown,0.0,14
1606,12501,14,2011-01-07,Completed,Unknown,0.0,148
1607,12766,28,2011-01-09,Completed,Unknown,0.0,34
1608,12651,13,2011-01-09,Completed,Unknown,0.0,9
1609,12793,28,2011-01-09,Completed,Unknown,0.0,16
1610,12471,14,2011-01-10,Returned,Unknown,0.0,1
1611,12681,13,2011-01-10,Completed,Unknown,0.0,49
1612,12539,32,2011-01-10,Completed,Unknown,0.0,93
1613,12415,1,2011-01-10,Completed,Unknown,0.0,1
1614,12524,14,2011-01-10,Completed,Unknown,0.0,15
1615,12500,14,2011-01-10,Completed,Unknown,0.0,4
1616,12643,13,2011-01-11,Completed,Unknown,0.0,1
1617,12540,32,2011-01-11,Completed,Unknown,0.0,30
1618,12728,13,2011-01-11,Completed,Unknown,0.0,12
1619,12724,13,2011-01-11,Completed,Unknown,0.0,10
1620,12736,13,2011-01-11,Completed,Unknown,0.0,3
1621,12601,14,2011-01-11,Completed,Unknown,0.0,8
1622,12393,1,2011-01-11,Completed,Unknown,0.0,19
1623,12557,32,2011-01-11,Completed,Unknown,0.0,4
1624,12413,13,2011-01-12,Returned,Unknown,0.0,1
1625,12437,13,2011-01-12,Completed,Unknown,0.0,6
1626,12523,13,2011-01-12,Completed,Unknown,0.0,7
1627,12665,14,2011-01-12,Returned,Unknown,0.0,1
1628,12712,14,2011-01-12,Completed,Unknown,0.0,10
1629,12359,8,2011-01-12,Completed,Unknown,0.0,16
1630,12652,13,2011-01-12,Completed,Unknown,0.0,47
1631,12383,4,2011-01-12,Completed,Unknown,0.0,30
1632,12471,14,2011-01-13,Completed,Unknown,0.0,6
1633,12578,18,2011-01-13,Completed,Unknown,0.0,69
1634,12474,14,2011-01-14,Completed,Unknown,0.0,10
1635,14646,24,2011-01-14,Completed,Unknown,0.0,79
1636,12393,1,2011-01-14,Completed,Unknown,0.0,3
1637,12672,13,2011-01-14,Completed,Unknown,0.0,10
1638,12474,14,2011-01-14,Completed,Unknown,0.0,1
1639,12708,14,2011-01-14,Completed,Unknown,0.0,18
1640,12490,13,2011-01-14,Completed,Unknown,0.0,42
1641,12553,13,2011-01-14,Completed,Unknown,0.0,37
1642,12626,14,2011-01-17,Completed,Unknown,0.0,52
1643,12779,27,2011-01-17,Completed,Unknown,0.0,25
1644,12683,13,2011-01-17,Completed,Unknown,0.0,20
1645,12388,1,2011-01-17,Completed,Unknown,0.0,19
1646,12673,14,2011-01-17,Completed,Unknown,0.0,23
1647,12356,28,2011-01-18,Completed,Unknown,0.0,35
1648,12527,14,2011-01-18,Completed,Unknown,0.0,9
1649,12510,32,2011-01-18,Completed,Unknown,0.0,28
1650,12383,4,2011-01-19,Returned,Unknown,0.0,1
1651,12665,14,2011-01-19,Completed,Unknown,0.0,2
1652,12451,34,2011-01-19,Completed,Unknown,0.0,101
1653,12422,1,2011-01-19,Completed,Unknown,0.0,13
1654,12681,13,2011-01-19,Completed,Unknown,0.0,30
1655,13520,34,2011-01-19,Completed,Unknown,0.0,24
1656,14646,24,2011-01-19,Completed,Unknown,0.0,33
1657,17097,32,2011-01-19,Completed,Unknown,0.0,23
1658,12540,32,2011-01-20,Returned,Unknown,0.0,1
1659,14646,24,2011-01-20,Completed,Unknown,0.0,2
1660,12637,13,2011-01-20,Completed,Unknown,0.0,71
1661,12402,4,2011-01-20,Completed,Unknown,0.0,10
1662,12683,13,2011-01-20,Returned,Unknown,0.0,1
1663,16321,1,2011-01-20,Completed,Unknown,0.0,4
1664,12594,18,2011-01-21,Completed,Unknown,0.0,11
1665,14646,24,2011-01-21,Completed,Unknown,0.0,106
1666,12664,12,2011-01-21,Completed,Unknown,0.0,4
1667,12652,13,2011-01-21,Returned,Unknown,0.0,3
1668,12626,14,2011-01-21,Returned,Unknown,0.0,6
1669,12727,13,2011-01-23,Completed,Unknown,0.0,11
1670,12559,14,2011-01-24,Completed,Unknown,0.0,19
1671,14439,15,2011-01-24,Completed,Unknown,0.0,32
1672,12693,14,2011-01-24,Completed,Unknown,0.0,8
1673,12625,14,2011-01-24,Completed,Unknown,0.0,52
1674,12421,32,2011-01-24,Completed,Unknown,0.0,10
1675,12691,13,2011-01-24,Completed,Unknown,0.0,9
1676,12553,13,2011-01-25,Returned,Unknown,0.0,1
1677,12471,14,2011-01-25,Returned,Unknown,0.0,3
1678,12609,14,2011-01-25,Completed,Unknown,0.0,15
1679,12709,14,2011-01-25,Completed,Unknown,0.0,10
1680,12417,4,2011-01-25,Completed,Unknown,0.0,15
1681,13815,14,2011-01-25,Completed,Unknown,0.0,52
1682,12348,12,2011-01-25,Completed,Unknown,0.0,5
1683,12681,13,2011-01-25,Returned,Unknown,0.0,2
1684,12744,31,2011-01-25,Completed,Unknown,0.0,56
1685,12591,18,2011-01-26,Completed,Unknown,0.0,25
1686,12472,14,2011-01-26,Completed,Unknown,0.0,41
1687,12474,14,2011-01-26,Completed,Unknown,0.0,21
1688,12782,28,2011-01-26,Completed,Unknown,0.0,29
1689,12347,16,2011-01-26,Completed,Unknown,0.0,29
1690,12764,21,2011-01-27,Completed,Unknown,0.0,45
1691,12539,32,2011-01-27,Completed,Unknown,0.0,93
1692,12645,14,2011-01-27,Completed,Unknown,0.0,15
1693,12468,14,2011-01-27,Completed,Unknown,0.0,11
1694,12626,14,2011-01-27,Completed,Unknown,0.0,5
1695,12709,14,2011-01-27,Returned,Unknown,0.0,8
1696,12578,18,2011-01-27,Returned,Unknown,0.0,5
1697,12637,13,2011-01-27,Returned,Unknown,0.0,3
1698,14442,7,2011-01-27,Completed,Unknown,0.0,30
1699,12501,14,2011-01-28,Returned,Unknown,0.0,11
1700,17404,33,2011-01-28,Completed,Unknown,0.0,21
1701,12431,1,2011-01-28,Completed,Unknown,0.0,20
1702,12735,13,2011-01-28,Completed,Unknown,0.0,20
1703,12726,13,2011-01-28,Completed,Unknown,0.0,18
1704,12574,13,2011-01-28,Completed,Unknown,0.0,10
1705,12377,34,2011-01-28,Completed,Unknown,0.0,33
1706,12437,13,2011-01-31,Returned,Unknown,0.0,1
1707,14442,7,2011-01-31,Returned,Unknown,0.0,2
1708,12681,13,2011-01-31,Completed,Unknown,0.0,17
1709,12731,13,2011-01-31,Completed,Unknown,0.0,46
1710,12528,14,2011-01-31,Completed,Unknown,0.0,30
1711,12720,14,2011-01-31,Completed,Unknown,0.0,18
1712,12476,14,2011-01-31,Completed,Unknown,0.0,20
1713,12668,14,2011-01-31,Completed,Unknown,0.0,49
1714,12778,24,2011-01-31,Completed,Unknown,0.0,8
1715,12676,33,2011-02-01,Completed,Unknown,0.0,11
1716,12540,32,2011-02-01,Completed,Unknown,0.0,11
1717,12775,24,2011-02-01,Completed,Unknown,0.0,11
1718,12682,13,2011-02-01,Completed,Unknown,0.0,18
1719,12712,14,2011-02-01,Completed,Unknown,0.0,10
1720,12373,2,2011-02-01,Completed,Unknown,0.0,13
1721,12626,14,2011-02-01,Returned,Unknown,0.0,2
1722,12477,14,2011-02-01,Returned,Unknown,0.0,2
1723,12437,13,2011-02-02,Completed,Unknown,0.0,9
1724,12559,14,2011-02-02,Returned,Unknown,0.0,1
1725,12682,13,2011-02-02,Completed,Unknown,0.0,18
1726,12559,14,2011-02-02,Completed,Unknown,0.0,1
1727,12414,2,2011-02-02,Completed,Unknown,0.0,6
1728,12350,26,2011-02-02,Completed,Unknown,0.0,16
1729,12471,14,2011-02-03,Completed,Unknown,0.0,15
1730,12502,32,2011-02-03,Completed,Unknown,0.0,30
1731,12662,14,2011-02-03,Completed,Unknown,0.0,18
1732,12464,4,2011-02-03,Completed,Unknown,0.0,5
1733,12775,24,2011-02-03,Returned,Unknown,0.0,1
1734,12625,14,2011-02-03,Returned,Unknown,0.0,4
1735,12600,14,2011-02-03,Completed,Unknown,0.0,7
1736,12712,14,2011-02-04,Returned,Unknown,0.0,3
1737,12779,27,2011-02-04,Completed,Unknown,0.0,9
1738,12410,34,2011-02-04,Completed,Unknown,0.0,4
1739,12754,19,2011-02-04,Completed,Unknown,0.0,37
1740,12410,34,2011-02-04,Completed,Unknown,0.0,21
1741,12567,13,2011-02-04,Completed,Unknown,0.0,62
1742,13809,8,2011-02-07,Completed,Unknown,0.0,11
1743,16321,1,2011-02-07,Completed,Unknown,0.0,2
1744,16321,1,2011-02-07,Returned,Unknown,0.0,2
1745,12472,14,2011-02-07,Returned,Unknown,0.0,15
1746,12388,1,2011-02-07,Completed,Unknown,0.0,6
1747,12359,8,2011-02-07,Completed,Unknown,0.0,80
1748,16321,1,2011-02-07,Completed,Unknown,0.0,2
1749,12599,13,2011-02-08,Completed,Unknown,0.0,13
1750,12709,14,2011-02-08,Returned,Unknown,0.0,9
1751,12662,14,2011-02-08,Returned,Unknown,0.0,2
1752,12474,14,2011-02-08,Returned,Unknown,0.0,4
1753,12576,27,2011-02-08,Completed,Unknown,0.0,19
1754,14646,24,2011-02-08,Completed,Unknown,0.0,13
1755,12401,4,2011-02-09,Completed,Unknown,0.0,4
1756,12753,19,2011-02-09,Completed,Unknown,0.0,48
1757,12720,14,2011-02-09,Completed,Unknown,0.0,12
1758,12721,13,2011-02-09,Completed,Unknown,0.0,26
1759,12462,32,2011-02-09,Completed,Unknown,0.0,39
1760,12601,14,2011-02-10,Completed,Unknown,0.0,5
1761,12561,14,2011-02-10,Completed,Unknown,0.0,16
1762,12583,13,2011-02-10,Completed,Unknown,0.0,12
1763,12471,14,2011-02-11,Returned,Unknown,0.0,6
1764,12410,34,2011-02-11,Returned,Unknown,0.0,2
1765,12395,4,2011-02-11,Completed,Unknown,0.0,13
1766,12477,14,2011-02-11,Completed,Unknown,0.0,52
1767,12476,14,2011-02-14,Returned,Unknown,0.0,3
1768,12553,13,2011-02-14,Returned,Unknown,0.0,1
1769,12476,14,2011-02-14,Completed,Unknown,0.0,7
1770,12507,32,2011-02-14,Completed,Unknown,0.0,12
1771,12621,14,2011-02-14,Completed,Unknown,0.0,29
1772,17829,37,2011-02-14,Completed,Unknown,0.0,30
1773,14935,7,2011-02-15,Completed,Unknown,0.0,10
1774,12616,13,2011-02-15,Completed,Unknown,0.0,10
1775,12415,1,2011-02-15,Completed,Unknown,0.0,69
1776,12653,17,2011-02-16,Completed,Unknown,0.0,16
1777,12352,26,2011-02-16,Completed,Unknown,0.0,15
1778,12372,10,2011-02-16,Completed,Unknown,0.0,19
1779,12455,8,2011-02-16,Completed,Unknown,0.0,41
1780,12727,13,2011-02-16,Completed,Unknown,0.0,47
1781,12431,4,2011-02-17,Completed,Unknown,0.0,36
1782,12494,13,2011-02-17,Completed,Unknown,0.0,15
1783,12362,4,2011-02-17,Completed,Unknown,0.0,26
1784,12500,14,2011-02-17,Completed,Unknown,0.0,4
1785,12654,14,2011-02-17,Completed,Unknown,0.0,10
1786,12714,13,2011-02-18,Completed,Unknown,0.0,52
1787,12395,4,2011-02-18,Returned,Unknown,0.0,1
1788,12553,13,2011-02-18,Returned,Unknown,0.0,1
1789,12527,14,2011-02-18,Completed,Unknown,0.0,5
1790,12553,13,2011-02-18,Completed,Unknown,0.0,1
1791,12594,18,2011-02-18,Completed,Unknown,0.0,12
1792,12462,32,2011-02-18,Returned,Unknown,0.0,4
1793,12471,14,2011-02-21,Returned,Unknown,0.0,1
1794,12523,13,2011-02-21,Completed,Unknown,0.0,7
1795,12423,4,2011-02-21,Completed,Unknown,0.0,14
1796,14646,24,2011-02-21,Completed,Unknown,0.0,43
1797,12524,14,2011-02-21,Completed,Unknown,0.0,11
1798,12766,28,2011-02-21,Completed,Unknown,0.0,42
1799,12621,14,2011-02-21,Completed,Unknown,0.0,21
1800,12365,8,2011-02-21,Completed,Unknown,0.0,21
1801,12707,13,2011-02-21,Completed,Unknown,0.0,33
1802,14646,24,2011-02-21,Completed,Unknown,0.0,76
1803,12494,13,2011-02-22,Returned,Unknown,0.0,1
1804,14646,24,2011-02-22,Completed,Unknown,0.0,44
1805,12616,13,2011-02-22,Returned,Unknown,0.0,2
1806,12471,14,2011-02-23,Completed,Unknown,0.0,13
1807,12437,13,2011-02-23,Completed,Unknown,0.0,16
1808,12437,13,2011-02-23,Completed,Unknown,0.0,4
1809,12362,4,2011-02-24,Returned,Unknown,0.0,2
1810,13501,34,2011-02-24,Completed,Unknown,0.0,52
1811,12582,12,2011-02-24,Completed,Unknown,0.0,11
1812,12565,30,2011-02-24,Completed,Unknown,0.0,9
1813,12361,4,2011-02-25,Completed,Unknown,0.0,9
1814,13493,34,2011-02-25,Completed,Unknown,0.0,3
1815,12633,14,2011-02-25,Completed,Unknown,0.0,33
1816,12474,14,2011-02-25,Completed,Unknown,0.0,12
1817,12431,1,2011-02-27,Completed,Unknown,0.0,10
1818,12599,13,2011-02-27,Completed,Unknown,0.0,4
1819,12781,9,2011-02-28,Completed,Unknown,0.0,15
1820,12458,34,2011-02-28,Completed,Unknown,0.0,18
1821,12678,13,2011-02-28,Completed,Unknown,0.0,12
1822,12598,13,2011-02-28,Completed,Unknown,0.0,25
1823,12464,4,2011-02-28,Completed,Unknown,0.0,2
1824,12509,13,2011-02-28,Completed,Unknown,0.0,6
1825,12811,28,2011-02-28,Completed,Unknown,0.0,13
1826,12728,13,2011-02-28,Completed,Unknown,0.0,11
1827,12352,26,2011-03-01,Completed,Unknown,0.0,4
1828,12428,12,2011-03-01,Completed,Unknown,0.0,98
1829,12709,14,2011-03-01,Completed,Unknown,0.0,14
1830,12679,13,2011-03-01,Completed,Unknown,0.0,41
1831,12866,4,2011-03-01,Completed,Unknown,0.0,25
1832,12683,13,2011-03-01,Completed,Unknown,0.0,16
1833,12428,12,2011-03-01,Completed,Unknown,0.0,95
1834,12753,19,2011-03-02,Returned,Unknown,0.0,5
1835,14934,7,2011-03-02,Completed,Unknown,0.0,39
1836,12753,19,2011-03-02,Completed,Unknown,0.0,1
1837,12415,1,2011-03-03,Completed,Unknown,0.0,82
1838,12727,13,2011-03-03,Completed,Unknown,0.0,27
1839,12727,13,2011-03-03,Completed,Unknown,0.0,1
1840,12524,14,2011-03-03,Completed,Unknown,0.0,22
1841,12565,30,2011-03-03,Returned,Unknown,0.0,1
1842,12417,4,2011-03-03,Completed,Unknown,0.0,18
1843,12817,2,2011-03-03,Completed,Unknown,0.0,3
1844,12500,14,2011-03-03,Completed,Unknown,0.0,4
1845,12415,1,2011-03-03,Returned,Unknown,0.0,2
1846,17508,15,2011-03-04,Completed,Unknown,0.0,22
1847,12553,13,2011-03-04,Completed,Unknown,0.0,15
1848,12541,32,2011-03-04,Completed,Unknown,0.0,16
1849,12755,19,2011-03-04,Completed,Unknown,0.0,3
1850,12547,32,2011-03-04,Completed,Unknown,0.0,5
1851,12584,18,2011-03-04,Completed,Unknown,0.0,17
1852,12598,13,2011-03-07,Returned,Unknown,0.0,1
1853,12754,19,2011-03-07,Completed,Unknown,0.0,12
1854,12614,14,2011-03-07,Completed,Unknown,0.0,20
1855,12708,14,2011-03-07,Completed,Unknown,0.0,17
1856,12712,14,2011-03-07,Completed,Unknown,0.0,8
1857,12484,32,2011-03-07,Returned,Unknown,0.0,3
1858,12679,13,2011-03-08,Returned,Unknown,0.0,3
1859,12623,14,2011-03-08,Completed,Unknown,0.0,17
1860,12662,14,2011-03-08,Completed,Unknown,0.0,18
1861,12758,28,2011-03-08,Completed,Unknown,0.0,56
1862,12528,14,2011-03-08,Completed,Unknown,0.0,12
1863,13493,34,2011-03-09,Completed,Unknown,0.0,3
1864,14936,7,2011-03-09,Completed,Unknown,0.0,81
1865,12759,24,2011-03-09,Completed,Unknown,0.0,26
1866,12388,1,2011-03-09,Completed,Unknown,0.0,10
1867,12370,8,2011-03-10,Completed,Unknown,0.0,48
1868,17404,33,2011-03-10,Completed,Unknown,0.0,1
1869,12417,4,2011-03-10,Returned,Unknown,0.0,2
1870,14930,7,2011-03-10,Completed,Unknown,0.0,62
1871,17404,33,2011-03-10,Returned,Unknown,0.0,1
1872,12583,13,2011-03-11,Completed,Unknown,0.0,19
1873,12520,14,2011-03-11,Completed,Unknown,0.0,59
1874,12708,14,2011-03-11,Returned,Unknown,0.0,2
1875,12681,13,2011-03-13,Completed,Unknown,0.0,17
1876,12682,13,2011-03-14,Completed,Unknown,0.0,20
1877,12383,4,2011-03-14,Completed,Unknown,0.0,14
1878,12778,24,2011-03-14,Completed,Unknown,0.0,7
1879,12712,14,2011-03-14,Returned,Unknown,0.0,3
1880,12584,18,2011-03-14,Returned,Unknown,0.0,1
1881,15388,6,2011-03-14,Completed,Unknown,0.0,10
1882,17404,33,2011-03-14,Completed,Unknown,0.0,27
1883,12681,13,2011-03-15,Completed,Unknown,0.0,28
1884,12779,27,2011-03-15,Completed,Unknown,0.0,9
1885,12727,13,2011-03-15,Returned,Unknown,0.0,1
1886,12502,32,2011-03-16,Completed,Unknown,0.0,30
1887,12523,13,2011-03-16,Completed,Unknown,0.0,8
1888,12437,13,2011-03-16,Completed,Unknown,0.0,7
1889,12597,32,2011-03-16,Completed,Unknown,0.0,29
1890,12712,14,2011-03-16,Completed,Unknown,0.0,10
1891,12520,14,2011-03-17,Returned,Unknown,0.0,3
1892,12514,18,2011-03-17,Completed,Unknown,0.0,51
