product_id,product_name,category_id,brand,unit_price,unit_cost,launch_date
2564,TEA TIME PARTY BUNTING,8,Own Brand,5.35,4.07,2010-01-26
2565,TEA TIME KITCHEN APRON,7,Own Brand,6.84,5.61,2010-05-21
2566,ENGLISH ROSE DESIGN PEG BAG,1,Own Brand,2.42,1.95,2009-12-18
2567,ENGLISH ROSE TABLE CLOTH,5,Own Brand,12.25,10.14,2009-12-23
2568,TEA TIME TABLE CLOTH,5,Own Brand,12.25,10.14,2009-12-23
2569,ENGLISH ROSE SCENTED HANGING FLOWER,6,Own Brand,2.88,2.23,2010-10-07
2570,ENGLISH ROSE SMALL SCENTED FLOWER,4,Own Brand,0.98,0.82,2011-08-02
2571,TEA TIME BREAKFAST BASKET,1,Own Brand,2.42,1.95,2010-03-07
2572,TEA TIME DES TEA COSY,5,Own Brand,2.93,2.42,2010-01-19
2573,FAIRY CAKE WICKER PICNIC BASKET,7,Own Brand,14.66,12.02,2010-01-19
2574,PINK FAIRY CAKE CUSHION COVER,7,Own Brand,4.31,3.53,2010-02-09
2575,PINK FAIRY CAKE CUSHION COVER,7,Own Brand,0.98,0.8,2010-03-05
2576,PINK FAIRY CAKE COASTER,7,Own Brand,0.98,0.8,2010-01-08
2577,CONGRATULATIONS BUNTING,8,Own Brand,6.27,4.77,2010-04-09
2578,BLUE HAPPY BIRTHDAY BUNTING,8,Own Brand,6.27,4.77,2009-12-14
2579,PINK HAPPY BIRTHDAY BUNTING,8,Own Brand,6.27,4.77,2009-12-07
2580,CAROUSEL DES CHILD'S APRON,7,Own Brand,1.9,1.56,2010-05-13
2581,SCOTTIES DES CHILD'S APRON,7,Own Brand,1.9,1.56,2010-03-01
2582,BLUE FAIRY CAKE CHILD'S APRON,7,Own Brand,2.24,1.84,2010-03-24
2583,PINK FAIRY CAKE CHILDRENS APRON,7,Own Brand,2.24,1.84,2009-12-16
2584,CAROUSEL DES CHILD'S OVERALL,5,Own Brand,2.42,2.0,2010-01-12
2585,CAROUSEL PONIES BABY BIB,5,Own Brand,1.44,1.19,2010-05-06
2586,SCOTTIE DOGS BABY BIB,5,Own Brand,0.45,0.37,2010-01-19
2587,CAROUSEL DESIGN WASHBAG,1,Own Brand,2.24,1.8,2010-01-12
2588,SCOTTIES DESIGN WASHBAG,1,Own Brand,2.24,1.8,2010-01-19
2589,PINK PARTY BAGS,8,Own Brand,2.42,1.84,2010-02-03
2590,BLUE PARTY BAGS,8,Own Brand,2.42,1.84,2010-02-03
2591,DOOR MAT KISS MY.......,5,Own Brand,8.18,6.77,2009-12-18
2592,DOORMAT 3 SMILEY CATS,6,Own Brand,8.61,6.67,2009-12-14
2593,DOORMAT MULTICOLOUR STRIPE,6,Own Brand,8.88,6.88,2009-12-05
2594,DOORMAT TOPIARY,6,Own Brand,9.14,7.08,2010-03-26
2595,DOORMAT UNION FLAG,6,Own Brand,8.61,6.67,2010-01-26
2596,DOORMAT BLACK FLOCK,6,Own Brand,8.61,6.67,2009-12-08
2597,DOORMAT ENGLISH ROSE,6,Own Brand,9.14,7.08,2009-12-04
2598,DOORMAT FAIRY CAKE,7,Own Brand,9.14,7.49,2010-02-01
2599,DOORMAT NEW ENGLAND,6,Own Brand,8.61,6.67,2009-12-18
2600,DOORMAT WELCOME PUPPIES,6,Own Brand,9.14,7.08,2009-12-14
2601,DOORMAT FRIENDSHIP,6,Own Brand,8.61,6.67,2010-03-26
2602,DOORMAT HEARTS,6,Own Brand,8.88,6.88,2010-01-21
2603,DOOR MAT GREEN PAISLEY,5,Own Brand,7.76,6.42,2009-12-04
2604,DOOR MAT BIRD ON THE WIRE,4,Own Brand,8.61,7.19,2010-03-02
2605,AFGHAN SLIPPER SOCK PAIR,10,Own Brand,3.39,2.75,2010-08-26
2606,"FEATHER PEN,HOT PINK",5,Own Brand,0.98,0.81,2010-04-28
2607,"FEATHER PEN,COAL BLACK",5,Own Brand,0.98,0.81,2010-03-21
2608,"FEATHER PEN,LIGHT PINK",6,Own Brand,0.98,0.76,2009-12-09
2609,SOMBRERO,5,Own Brand,2.24,1.85,2010-09-21
2610,TURQ ICE CREAM BUM BAG,1,Own Brand,2.93,2.36,2010-09-16
2611,TURQOISE ICE CREAM SUNHAT,10,Own Brand,1.94,1.58,2010-02-01
2612,PINK/YELLOW FLOWERS HANDBAG,1,Own Brand,1.44,1.16,2010-11-23
2613,PURPLE/TURQ FLOWERS HANDBAG,1,Own Brand,1.44,1.16,2010-09-01
2614,LOVE HEART POCKET WARMER,6,Own Brand,1.9,1.47,2010-01-11
2615,HI TEC ALPINE HAND WARMER,5,Own Brand,1.9,1.57,2009-12-16
2616,WHITE METAL LANTERN,6,Own Brand,4.31,3.34,2010-11-02
2617,STANDING FAIRY POLE SUPPORT,6,Own Brand,0.98,0.76,2010-10-07
2618,PHOTO CLIP LINE,5,Own Brand,1.44,1.19,2010-09-06
2619,PINK GLASS CANDLEHOLDER,6,Own Brand,3.39,2.63,2011-07-19
2620,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",5,Own Brand,3.39,2.81,2010-02-15
2621,BLACK ORANGE SQUEEZER,5,Own Brand,0.48,0.4,2010-10-01
2622,HANGING JAM JAR T-LIGHT HOLDER,7,Own Brand,0.98,0.8,2009-12-18
2623,COLOUR GLASS. STAR T-LIGHT HOLDER,6,Own Brand,3.74,2.9,2009-12-02
2624,CD WALL TIDY RED FLOWERS,6,Own Brand,0.48,0.37,2010-12-08
2625,A4 WALL TIDY BLUE OFFICE,6,Own Brand,0.75,0.58,2010-12-08
2626,FROSTED BOX 9 WHITE T-LIGHT CANDLES,1,Own Brand,0.48,0.39,2009-12-04
2627,COLUMBIAN CANDLE RECTANGLE,6,Own Brand,2.24,1.74,2011-08-28
2628,COLUMBIAN CUBE CANDLE,6,Own Brand,2.24,1.74,2011-08-28
2629,COLUMBIAN CUBE CANDLE,6,Own Brand,0.98,0.76,2011-08-28
2630,BEST DAD CANDLE LETTERS,6,Own Brand,0.98,0.76,2011-06-08
2631,HAPPY ANNIVERSARY CANDLE LETTERS,6,Own Brand,0.48,0.37,2010-04-16
2632,LAVENDER SCENT CAKE CANDLE,7,Own Brand,0.33,0.27,2011-07-06
2633,VANILLA SCENT CAKE CANDLE,7,Own Brand,0.33,0.27,2010-05-12
2634,FENG SHUI PILLAR CANDLE,6,Own Brand,0.22,0.17,2011-09-09
2635,SET/6 PURPLE BUTTERFLY T-LIGHTS,6,Own Brand,2.42,1.88,2010-09-17
2636,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,6,Own Brand,2.42,1.88,2010-01-14
2637,SET/6 PINK BUTTERFLY T-LIGHTS,6,Own Brand,2.42,1.88,2010-06-10
2638,ROSES IN WHITE HEART CANDLE,6,Own Brand,1.44,1.12,2010-01-27
2639,WHITE ADVENT CANDLE,3,Own Brand,2.44,1.82,2010-09-15
2640,SET OF 6 HALLOWEEN GHOST T-LIGHTS,3,Own Brand,0.48,0.36,2010-08-16
2641,SET/12 TAPER CANDLES,6,Own Brand,0.98,0.76,2010-11-29
2642,SCULPTED ROUND IVORY CANDLE,6,Own Brand,0.24,0.19,2010-08-23
2643,IVORY SCULPTED RND CANDLE,6,Own Brand,0.98,0.76,2010-08-23
2644,ROSE SCENT CANDLES IN GLASS,6,Own Brand,0.98,0.76,2010-04-21
2645,GRAND CHOCOLATECANDLE,6,Own Brand,1.67,1.29,2009-12-08
2646,FLOWER FAIRY SET 3 CANDLES LAVENDER,6,Own Brand,6.84,5.3,2010-05-20
2647,"F.FAIRY S/3 CANDLE/GLASS, ROSE",6,Own Brand,2.24,1.74,2010-01-21
2648,S/3 FLWR FAIRY LILLY CANDLES,6,Own Brand,2.42,1.88,2010-01-21
2649,FAIRY CAKE CANDLES,7,Own Brand,1.71,1.4,2009-12-07
2650,VINTAGE CREAM 3 BASKET CAKE STAND,8,Own Brand,11.44,8.69,2009-12-05
2651,BLACK SILOUETTE CANDLE PLATE,7,Own Brand,0.98,0.8,2011-11-06
2652,BLACK SILOUETTE CANDLE PLATE,7,Own Brand,2.42,1.98,2010-01-27
2653,BLACK SIL'T SQU CANDLE PLATE,7,Own Brand,2.42,1.98,2011-11-06
2654,BASKET/8 SCENTED LOVE TOKEN CANDLES,1,Own Brand,4.31,3.47,2010-05-10
2655,PURPLE PILLAR CANDLE BLACK FLOCK,6,Own Brand,3.39,2.63,2009-12-10
2656,BLUE PILLAR CANDLE SILVER FLOCK,6,Own Brand,3.39,2.63,2009-12-10
2657,IVORY PILLAR CANDLE SILVER FLOCK,6,Own Brand,3.39,2.63,2010-02-23
2658,IVORY PILLAR CANDLE GOLD FLOCK,6,Own Brand,3.39,2.63,2010-02-23
2659,S/4 BLACK DINNER CANDLE SILVER FLOC,6,Own Brand,2.93,2.27,2010-02-23
2660,4 PURPLE FLOCK DINNER CANDLES,6,Own Brand,2.93,2.27,2009-12-10
2661,4 PINK DINNER CANDLE SILVER FLOCK,6,Own Brand,2.93,2.27,2010-06-10
2662,S/4 BLUE DINNER CANDLE SILVER FLOCK,6,Own Brand,2.93,2.27,2009-12-10
2663,4 IVORY DINNER CANDLES SILVER FLOCK,6,Own Brand,2.68,2.08,2010-02-23
2664,4 IVORY DINNER CANDLES GOLD FLOCK,6,Own Brand,2.93,2.27,2010-01-27
2665,S/4 ROSE PINK DINNER CANDLES,6,Own Brand,1.44,1.12,2010-05-18
2666,4 SKY BLUE DINNER CANDLES,6,Own Brand,1.44,1.12,2011-03-01
2667,ROSE SCENT CANDLE IN JEWELLED BOX,1,Own Brand,4.89,3.94,2010-08-23
2668,OCEAN SCENT CANDLE IN JEWELLED BOX,1,Own Brand,4.89,3.94,2010-08-23
2669,VANILLA SCENT CANDLE JEWELLED BOX,1,Own Brand,3.16,2.54,2010-10-26
2670,ROSE SCENT CANDLE JEWELLED DRAWER,6,Own Brand,4.89,3.79,2010-10-26
2671,SET/3 ROSE CANDLE IN JEWELLED BOX,1,Own Brand,4.89,3.94,2010-10-21
2672,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1,Own Brand,4.89,3.94,2009-12-14
2673,SET/3 VANILLA SCENTED CANDLE IN BOX,1,Own Brand,4.89,3.94,2010-10-15
2674,LARGE ZINC GLASS CANDLEHOLDER,6,Own Brand,2.42,1.88,2011-05-12
2675,SET/3 CHRISTMAS BRIAR CANDLES,3,Own Brand,4.31,3.21,2009-12-07
2676,3 WICK CHRISTMAS BRIAR CANDLE,3,Own Brand,4.31,3.21,2010-10-21
2677,SET/3 CHRISTMAS DECOUPAGE CANDLES,3,Own Brand,1.44,1.07,2009-12-13
2678,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,3,Own Brand,0.91,0.68,2010-08-16
2679,CHRISTMAS DECOUPAGE CANDLE,3,Own Brand,0.98,0.73,2010-08-16
2680,CUPID DESIGN SCENTED CANDLES,7,Own Brand,2.93,2.4,2010-07-02
2681,"STRING OF 8 BUTTERFLIES,PINK",10,Own Brand,1.9,1.54,2010-01-27
2682,UNION FLAG WINDSOCK,5,Own Brand,1.44,1.19,2010-01-27
2683,FLAG OF ST GEORGE CHAIR,5,Own Brand,6.84,5.66,2011-10-06
2684,MAGAZINE RACK GEBRA ASSORTED,5,Own Brand,3.16,2.61,2010-04-09
2685,MOROCCAN TEA GLASS,5,Own Brand,0.98,0.81,2009-12-06
2686,GLASS HONEYPOT WASP CATCHER,5,Own Brand,2.24,1.85,2010-03-05
2687,"TUMBLER, ENGLISH ROSE",5,Own Brand,1.9,1.57,2010-06-06
2688,"TUMBLER, BAROQUE",5,Own Brand,1.9,1.57,2010-07-06
2689,"TUMBLER, NEW ENGLAND",5,Own Brand,1.9,1.57,2010-01-08
2690,SMOKEY GREY COLOUR D.O.F. GLASS,5,Own Brand,0.75,0.62,2010-08-12
2691,"RETRO PILL BOX KEY CHAIN,THE KING",1,Own Brand,0.22,0.18,2011-07-28
2692,RETRO MOD TRAY,7,Own Brand,0.98,0.8,2010-01-08
2693,CORONA MEXICAN TRAY,7,Own Brand,4.31,3.53,2010-01-22
2694,ENGLISH ROSE METAL WASTE BIN,5,Own Brand,3.39,2.81,2010-11-10
2695,TEATIME CAKE TIN WITH HANDLE,7,Own Brand,10.29,8.44,2009-12-16
2696,PAINTED LIGHTBULB STAR+ MOON,6,Own Brand,0.48,0.37,2010-09-10
2697,HEART SHAPE WIRELESS DOORBELL,6,Own Brand,2.42,1.88,2010-05-24
2698,BLACK CHAMPAGNE GLASS,5,Own Brand,1.9,1.57,2010-11-21
2699,RETRO PLASTIC 70'S TRAY,7,Own Brand,0.48,0.39,2010-03-19
2700,RETRO PLASTIC POLKA TRAY,7,Own Brand,0.48,0.39,2010-07-20
2701,RETRO PLASTIC DAISY TRAY,7,Own Brand,0.48,0.39,2010-07-20
2702,RETRO PLASTIC POLKA TRAY,7,Own Brand,0.98,0.8,2010-06-17
2703,RETRO PLASTIC ELEPHANT TRAY,7,Own Brand,0.98,0.8,2010-01-12
2704,"ART LIGHTS,FUNK MONKEY",6,Own Brand,3.39,2.63,2011-07-28
2705,FLAMINGO LIGHTS,6,Own Brand,5.69,4.41,2010-01-31
2706,CHILLI LIGHTS,6,Own Brand,5.69,4.41,2010-05-06
2707,BLACK CHERRY LIGHTS,6,Own Brand,7.76,6.01,2009-12-04
2708,GREEN CHERRY LIGHTS,6,Own Brand,7.76,6.01,2010-04-12
2709,LIGHT PINK CHERRY LIGHTS,6,Own Brand,7.76,6.01,2010-04-12
2710,PINK CHERRY LIGHTS,6,Own Brand,7.76,6.01,2009-12-04
2711,WHITE CHERRY LIGHTS,6,Own Brand,7.02,5.44,2009-12-04
2712,BLUE FLOCK GLASS CANDLEHOLDER,6,Own Brand,1.9,1.47,2010-12-03
2713,FLOWER BLUE CLOCK W/SUCKER,6,Own Brand,0.66,0.51,2010-01-13
2714,ROUND BLUE CLOCK W/SUCKER,6,Own Brand,0.98,0.76,2010-01-13
2715,ROUND PURPLE CLOCK W/SUCKER,6,Own Brand,0.98,0.76,2010-01-13
2716,VINYL RECORD FRAME SILVER,6,Own Brand,4.31,3.34,2010-09-21
2717,BATHROOM SCALES RUBBER DUCKS,9,Own Brand,3.39,2.68,2010-05-23
2718,PINK HEARTS PHOTO ALBUM,6,Own Brand,9.77,7.57,2009-12-01
2719,HEART BUTTONS JEWELLERY BOX,1,Own Brand,8.8,7.08,2010-05-24
2720,WOODEN PICTURE FRAME WHITE FINISH,6,Own Brand,2.93,2.27,2009-12-14
2721,WOOD 2 DRAWER CABINET WHITE FINISH,6,Own Brand,6.84,5.3,2009-12-14
2722,WOOD BLACK BOARD ANT WHITE FINISH,5,Own Brand,9.14,7.56,2009-12-08
2723,WOOD S/3 CABINET ANT WHITE FINISH,6,Own Brand,10.29,7.97,2010-03-26
2724,WOODEN FRAME ANTIQUE WHITE,6,Own Brand,3.39,2.63,2009-12-18
2725,LAUNDRY 15C METAL SIGN,6,Own Brand,1.67,1.29,2010-02-21
2726,WASHROOM METAL SIGN,6,Own Brand,1.67,1.29,2009-12-05
2727,"AIRLINE LOUNGE,METAL SIGN",6,Own Brand,2.42,1.88,2010-02-22
2728,KITCHEN METAL SIGN,7,Own Brand,0.63,0.52,2009-12-18
2729,BATHROOM METAL SIGN,6,Own Brand,0.63,0.49,2009-12-18
2730,TOILET METAL SIGN,6,Own Brand,0.63,0.49,2009-12-18
2731,AREA PATROLLED METAL SIGN,6,Own Brand,2.42,1.88,2009-12-23
2732,HOT BATHS METAL SIGN,6,Own Brand,2.42,1.88,2009-12-23
2733,BOMBS AWAY METAL SIGN,6,Own Brand,2.42,1.88,2010-02-01
2734,FANNY'S REST STOPMETAL SIGN,6,Own Brand,2.42,1.88,2010-03-12
2735,NO SINGING METAL SIGN,6,Own Brand,2.42,1.88,2009-12-01
2736,OLD DOC RUSSEL METAL SIGN,6,Own Brand,2.42,1.88,2010-06-22
2737,GLASS BONBON JAR PARFUME AUX FLEURE,1,Own Brand,1.44,1.16,2010-10-05
2738,GLASS BONBON JAR. SUPERFINES,1,Own Brand,1.44,1.16,2009-12-16
2739,"METAL SIGN,CUPCAKE SINGLE HOOK",7,Own Brand,1.44,1.18,2010-03-07
2740,"METAL SIGN,CUPCAKE SINGLE HOOK",7,Own Brand,1.44,1.18,2010-05-10
2741,"METAL SIGN,CUPCAKE SINGLE HOOK",7,Own Brand,0.96,0.79,2011-01-12
2742,METAL SIGN CUPCAKE SINGLE HOOK,7,Own Brand,1.44,1.18,2010-01-08
2743,PINK MARSHMALLOW SCARF KNITTING KIT,7,Own Brand,3.39,2.78,2010-07-27
2744,BUBBLE GUM SCARF KNITTING KIT,7,Own Brand,3.39,2.78,2010-07-27
2745,FRAPPUCINO SCARF KNITTING KIT,7,Own Brand,3.39,2.78,2010-10-04
2746,MIDNIGHT GLAMOUR SCARF KNITTING KIT,7,Own Brand,3.39,2.78,2010-09-14
2747,MAGIC TREE -PAPER FLOWERS,9,Own Brand,0.98,0.77,2010-08-02
2748,MAGIC SHEEP WOOL GROWING FROM PAPER,9,Own Brand,2.93,2.31,2010-02-09
2749,FLAG OF ST GEORGE CAR FLAG,5,Own Brand,0.48,0.4,2010-05-12
2750,RED WOOLLY HOTTIE WHITE HEART.,6,Own Brand,4.31,3.34,2010-01-22
2751,KNITTED UNION FLAG HOT WATER BOTTLE,7,Own Brand,4.31,3.53,2009-12-18
2752,ENGLISH ROSE HOT WATER BOTTLE,7,Own Brand,4.89,4.01,2010-09-30
2753,CHARLIE+LOLA RED HOT WATER BOTTLE,7,Own Brand,5.35,4.39,2010-03-24
2754,CHARLIE LOLA BLUE HOT WATER BOTTLE,7,Own Brand,5.35,4.39,2010-03-24
2755,CHARLIE+LOLA PINK HOT WATER BOTTLE,7,Own Brand,3.39,2.78,2010-03-24
2756,CHARLIE + LOLA RED HOT WATER BOTTLE,7,Own Brand,3.39,2.78,2010-03-04
2757,FLAG OF ST GEORGE,5,Own Brand,1.9,1.57,2010-05-05
2758,PINK HEART SHAPE EGG FRYING PAN,7,Own Brand,1.9,1.56,2010-01-13
2759,ASS COLOUR GLOWING TIARAS,5,Own Brand,0.98,0.81,2010-09-28
2760,WORLD WAR 2 GLIDERS ASSTD DESIGNS,6,Own Brand,0.33,0.26,2009-12-04
2761,SET/4 WHITE RETRO STORAGE CUBES,1,Own Brand,45.94,36.98,2010-04-29
2762,PINK/PURPLE RETRO RADIO,5,Own Brand,3.39,2.81,2010-03-02
2763,GLOW IN DARK DOLPHINS,5,Own Brand,0.24,0.2,2010-02-05
2764,HAPPY BIRTHDAY CARD TEDDY/CAKE,8,Own Brand,0.22,0.17,2010-08-23
2765,3 BLACK CATS W HEARTS BLANK CARD,6,Own Brand,0.22,0.17,2010-08-23
2766,"ASSORTED FLOWER COLOUR ""LEIS""",4,Own Brand,0.75,0.63,2010-01-07
2767,BOX/12 CHICK & EGG IN BASKET,7,Own Brand,2.24,1.84,2010-02-09
2768,BOX/12 MOTHER & CHICK IN BASKET/BOW,1,Own Brand,2.93,2.36,2010-03-03
2769,HEN HOUSE W CHICK STANDING,6,Own Brand,0.48,0.37,2010-02-09
2770,PACK/12 BLUE REINDEER CARD,3,Own Brand,3.39,2.53,2009-12-14
2771,PACK/12 XMAS FUN CARD,3,Own Brand,3.39,2.53,2010-06-30
2772,"DECOUPAGE,GREETING CARD,",8,Own Brand,0.48,0.36,2010-01-08
2773,"FOLK ART GREETING CARD,pack/12",8,Own Brand,3.39,2.58,2009-12-14
2774,FAWN AND MUSHROOM GREETING CARD,8,Own Brand,0.48,0.36,2009-12-13
2775,PACK/12 BLUE FOLKART CARDS,5,Own Brand,3.39,2.81,2010-03-05
2776,"GREETING CARD,SQUARE, DOUGHNUTS",8,Own Brand,0.48,0.36,2011-06-16
2777,"GREETING CARD, BLACKPOOL ROCK",8,Own Brand,0.22,0.17,2010-01-08
2778,"GREETING CARD, STICKY GORDON",8,Own Brand,0.22,0.17,2011-01-07
2779,"GREETING CARD, TWO SISTERS.",8,Own Brand,0.22,0.17,2011-01-07
2780,"GREETING CARD, RITA",8,Own Brand,0.22,0.17,2010-05-10
2781,"GREETING CARD, OVERCROWDED POOL.",8,Own Brand,0.22,0.17,2010-05-10
2782,"GREETING CARD, THE BLACK CAT",8,Own Brand,0.48,0.36,2010-03-05
2783,ASSTD DESIGN BUBBLE GUM RING,6,Own Brand,0.24,0.19,2009-12-13
2784,CHERRY BLOSSOM DECORATIVE FLASK,5,Own Brand,4.31,3.57,2010-01-13
2785,CHERRY BLOSSOM DECORATIVE FLASK,5,Own Brand,4.31,3.57,2010-01-13
2786,PINK TV TRAY TABLE,7,Own Brand,4.89,4.01,2010-06-30
2787,BLUE TV TRAY TABLE,7,Own Brand,4.89,4.01,2009-12-16
2788,SMALL PINK MAGIC CHRISTMAS TREE,3,Own Brand,0.98,0.73,2010-04-19
2789,ROTATING SILVER ANGELS T-LIGHT HLDR,7,Own Brand,2.93,2.4,2009-12-02
2790,SILVER CHRISTMAS TREE BAUBLE STAND,3,Own Brand,19.49,14.52,2010-09-16
2791,POMPOM CURTAIN,5,Own Brand,6.84,5.66,2010-01-21
2792,SET OF 20 KIDS COOKIE CUTTERS,7,Own Brand,2.42,1.98,2009-12-23
2793,SET OF 3 HEART COOKIE CUTTERS,7,Own Brand,1.44,1.18,2010-01-08
2794,SET OF 3 BUTTERFLY COOKIE CUTTERS,7,Own Brand,1.44,1.18,2010-01-08
2795,S/3 PINK COL METAL BASKET W HANDLE,1,Own Brand,14.66,11.8,2010-05-07
2796,CREAM CUPID HEARTS COAT HANGER,7,Own Brand,3.74,3.07,2009-12-07
2797,FUSCHIA/GREEN STRIPE WOOLLY BLANKET,10,Own Brand,21.79,17.7,2009-12-10
2798,PINK FLOCK SUEDE CUSHION COVER,6,Own Brand,1.44,1.12,2011-06-08
2799,BLUE FLOCK CUSHION COVER,6,Own Brand,1.44,1.12,2011-06-08
2800,MEDIUM PINK BUDDHA HEAD,5,Own Brand,3.39,2.81,2010-11-19
2801,S/6 PINK EASTER DECS IN BOX,3,Own Brand,0.98,0.73,2010-01-12
2802,6 RABBIT CHAIN EASTER,3,Own Brand,0.98,0.73,2010-01-27
2803,PINK RABBIT SITTING EASTER,3,Own Brand,0.48,0.36,2010-01-21
2804,YELLOW RABBIT SAT EASTER,3,Own Brand,0.48,0.36,2010-01-21
2805,WOBBLING METAL CHICKEN EASTER,3,Own Brand,0.98,0.73,2009-12-07
2806,SET OF 3 RABBIT CARROTS EASTER,3,Own Brand,0.98,0.73,2010-02-22
2807,SET/3 RABBITS FLOWER SKIPPPING ROPE,4,Own Brand,0.98,0.82,2011-04-08
2808,PINK METAL CHICKEN HEART,6,Own Brand,1.71,1.33,2010-12-21
2809,YELLOW METAL CHICKEN HEART,6,Own Brand,1.44,1.12,2009-12-07
2810,12 PINK HEN+CHICKS IN BASKET,1,Own Brand,2.93,2.36,2010-02-09
2811,S/60 PINK FLUFFY CHICKS IN BOX,1,Own Brand,2.93,2.36,2010-01-11
2812,TOP SECRET PEN SET,9,Own Brand,1.44,1.14,2010-01-14
2813,ENGLISH ROSE DESIGN QUILTED THROW,6,Own Brand,14.66,11.36,2010-03-05
2814,ROSE DES PADDED FLOOR CUSHION,6,Own Brand,5.69,4.41,2010-01-08
2815,PINK AND LILAC QUILTED THROW,10,Own Brand,52.84,42.93,2009-12-08
2816,BLUE/PINK NEST STRIPE BOX,1,Own Brand,0.09,0.07,2010-08-09
2817,BLUE CIRCLES DESIGN MONKEY DOLL,6,Own Brand,2.93,2.27,2010-09-17
2818,CAMOUFLAGE DESIGN TEDDY,6,Own Brand,2.93,2.27,2010-08-23
2819,STRIPES DESIGN TEDDY,6,Own Brand,2.93,2.27,2010-10-26
2820,SET OF 4 ENGLISH ROSE PLACEMATS,8,Own Brand,4.31,3.28,2010-02-15
2821,SET OF 4 FAIRY CAKE PLACEMATS,8,Own Brand,4.31,3.28,2009-12-05
2822,SET OF 4 POLKADOT PLACEMATS,8,Own Brand,4.31,3.28,2009-12-13
2823,SET OF 4 CAROUSEL PLACEMATS,8,Own Brand,4.31,3.28,2011-10-06
2824,SET OF 4 NEW ENGLAND PLACEMATS,8,Own Brand,4.31,3.28,2010-04-28
2825,SET OF 4 FAIRY CAKE PLACEMATS,8,Own Brand,4.31,3.28,2010-01-25
2826,SET OF 4 ENGLISH ROSE COASTERS,7,Own Brand,1.44,1.18,2010-05-23
2827,SET OF 4 FAIRY CAKES COASTERS,7,Own Brand,1.44,1.18,2010-01-31
2828,TOMATO CHARLIE+LOLA COASTER SET,7,Own Brand,1.44,1.18,2011-05-17
2829,CARROT CHARLIE+LOLA COASTER SET,7,Own Brand,1.44,1.18,2011-05-17
2830,PACK 20 ENGLISH ROSE PAPER NAPKINS,7,Own Brand,0.98,0.8,2009-12-05
2831,PACK OF 20 FAIRY CAKE PAPER NAPKINS,7,Own Brand,0.98,0.8,2009-12-16
2832,PINK PARTY SUNGLASSES,8,Own Brand,2.24,1.7,2010-03-07
2833,YELLOW KNITTED KIDS RUCKSACK,5,Own Brand,7.76,6.42,2010-02-01
2834,PINK KNITTED EGG COSY,7,Own Brand,0.45,0.37,2010-03-24
2835,BLUE KNITTED EGG COSY,7,Own Brand,0.45,0.37,2010-01-14
2836,FAIRY CAKES RECTANGLUAR BOXES,7,Own Brand,6.84,5.61,2010-01-27
2837,FAIRY CAKES ROUND NESTING BOXES,7,Own Brand,6.84,5.61,2010-01-08
2838,FAIRY CAKE NOTEBOOK A5 SIZE,7,Own Brand,0.98,0.8,2010-03-07
2839,ENGLISH ROSE NOTEBOOK A6 SIZE,9,Own Brand,0.75,0.59,2009-12-02
2840,FAIRY CAKES NOTEBOOK A6 SIZE,7,Own Brand,0.75,0.61,2010-03-08
2841,ENGLISH ROSE NOTEBOOK A7 SIZE,9,Own Brand,0.48,0.38,2010-03-26
2842,FAIRY CAKES NOTEBOOK A7 SIZE,7,Own Brand,0.48,0.39,2010-03-08
2843,CROCHET POODLE KEYRING,10,Own Brand,1.9,1.54,2010-06-10
2844,CROCHET WHITE RABBIT KEYRING,10,Own Brand,1.9,1.54,2011-07-28
2845,3D DOG PICTURE PLAYING CARDS,5,Own Brand,3.39,2.81,2009-12-08
2846,3D SHEET OF DOG STICKERS,9,Own Brand,0.98,0.77,2010-11-23
2847,3D SHEET OF CAT STICKERS,9,Own Brand,0.98,0.77,2010-11-23
2848,PINK/WHITE RIBBED MELAMINE JUG,7,Own Brand,9.14,7.49,2010-02-15
2849,PINK & WHITE BREAKFAST TRAY,7,Own Brand,5.12,4.2,2010-03-09
2850,BLUE & WHITE BREAKFAST TRAY,7,Own Brand,3.39,2.78,2010-03-09
2851,6 SEGMENT COLOURED SNACK BOWL,7,Own Brand,9.14,7.49,2010-02-15
2852,GIRLS ALPHABET IRON ON PATCHES,5,Own Brand,0.24,0.2,2009-12-14
2853,PACK 3 IRON ON DOG PATCHES,5,Own Brand,1.44,1.19,2009-12-10
2854,PACK 3 FIRE ENGINE/CAR PATCHES,5,Own Brand,1.44,1.19,2009-12-10
2855,PACK 4 FLOWER/BUTTERFLY PATCHES,4,Own Brand,1.44,1.2,2009-12-10
2856,PACK 6 HEART/ICE-CREAM PATCHES,6,Own Brand,1.44,1.12,2009-12-03
2857,BROWN DOG CANNISTER W BONE,5,Own Brand,6.84,5.66,2010-02-15
2858,BLUE CAT BISCUIT BARREL PINK HEART,6,Own Brand,6.84,5.3,2010-04-16
2859,MOUSE TOY WITH PINK T-SHIRT,11,Own Brand,4.31,3.37,2009-12-14
2860,DOG TOY WITH PINK CROCHET SKIRT,11,Own Brand,4.31,3.37,2010-04-26
2861,PINK GINGHAM CAT WITH SCARF,10,Own Brand,2.93,2.38,2010-05-12
