order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_pct,gross_amount,discount_amount,line_revenue,line_cost,line_profit
48430,2572,1874,12,1.44,1.18,0.0,17.28,0.0,17.28,14.16,3.12
48431,2572,2099,6,3.32,2.72,0.0,19.92,0.0,19.92,16.32,3.6
48432,2572,2072,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
48433,2572,2102,6,4.77,3.91,0.0,28.62,0.0,28.62,23.46,5.16
48434,2572,2103,6,4.77,3.91,0.0,28.62,0.0,28.62,23.46,5.16
48435,2572,2071,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
48436,2572,2101,6,4.77,3.91,0.0,28.62,0.0,28.62,23.46,5.16
48437,2572,558,2,6.27,5.19,0.0,12.54,0.0,12.54,10.38,2.16
48438,2572,560,6,1.9,1.57,0.0,11.4,0.0,11.4,9.42,1.98
48439,2572,163,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
48440,2572,500,12,2.93,2.27,0.0,35.16,0.0,35.16,27.24,7.92
48441,2572,1888,12,2.24,1.85,0.0,26.88,0.0,26.88,22.2,4.68
48442,2572,2035,12,1.44,1.19,0.0,17.28,0.0,17.28,14.28,3.0
48443,2572,583,24,0.14,0.11,0.0,3.36,0.0,3.36,2.64,0.72
48444,2572,943,10,9.14,7.43,0.0,91.4,0.0,91.4,74.3,17.1
48445,2572,1873,12,1.44,1.18,0.0,17.28,0.0,17.28,14.16,3.12
48446,2572,1590,5,3.39,2.58,0.0,16.95,0.0,16.95,12.9,4.05
48447,2573,2100,6,3.32,2.72,0.0,19.92,0.0,19.92,16.32,3.6
48448,2573,2104,6,4.77,3.91,0.0,28.62,0.0,28.62,23.46,5.16
48449,2573,1971,2,9.08,7.04,0.0,18.16,0.0,18.16,14.08,4.08
48450,2573,1960,2,9.49,7.64,0.0,18.98,0.0,18.98,15.28,3.7
48451,2573,2116,4,4.77,3.91,0.0,19.08,0.0,19.08,15.64,3.44
48452,2573,2118,4,4.77,3.91,0.0,19.08,0.0,19.08,15.64,3.44
48453,2573,1959,2,9.49,7.64,0.0,18.98,0.0,18.98,15.28,3.7
48454,2573,1923,6,1.9,1.57,0.0,11.4,0.0,11.4,9.42,1.98
48455,2573,1634,12,0.48,0.38,0.0,5.76,0.0,5.76,4.56,1.2
48456,2573,1910,2,9.49,7.78,0.0,18.98,0.0,18.98,15.56,3.42
48457,2574,176,2,9.14,7.36,0.0,18.28,0.0,18.28,14.72,3.56
48458,2574,1628,25,0.48,0.36,0.0,12.0,0.0,12.0,9.0,3.0
48459,2574,438,12,0.45,0.37,0.0,5.4,0.0,5.4,4.44,0.96
48460,2574,439,12,0.45,0.37,0.0,5.4,0.0,5.4,4.44,0.96
48461,2574,374,3,5.69,4.71,0.0,17.07,0.0,17.07,14.13,2.94
48462,2574,177,2,9.14,7.36,0.0,18.28,0.0,18.28,14.72,3.56
48463,2574,2058,12,1.9,1.57,0.0,22.8,0.0,22.8,18.84,3.96
48464,2574,2056,12,1.9,1.57,0.0,22.8,0.0,22.8,18.84,3.96
48465,2574,2069,10,0.98,0.79,0.0,9.8,0.0,9.8,7.9,1.9
48466,2574,2747,12,0.98,0.77,0.0,11.76,0.0,11.76,9.24,2.52
48467,2574,2198,12,1.44,1.13,0.0,17.28,0.0,17.28,13.56,3.72
48468,2574,2144,8,1.44,1.18,0.0,11.52,0.0,11.52,9.44,2.08
48469,2574,2142,8,1.44,1.18,0.0,11.52,0.0,11.52,9.44,2.08
48470,2574,1273,12,3.39,2.73,0.0,40.68,0.0,40.68,32.76,7.92
48471,2574,769,12,0.98,0.77,0.0,11.76,0.0,11.76,9.24,2.52
48472,2574,741,24,0.22,0.18,0.0,5.28,0.0,5.28,4.32,0.96
48473,2574,657,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
48474,2574,2071,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
48475,2574,1044,12,1.9,1.44,0.0,22.8,0.0,22.8,17.28,5.52
48476,2574,1004,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
48477,2574,996,12,0.48,0.36,0.0,5.76,0.0,5.76,4.32,1.44
48478,2574,424,12,0.75,0.59,0.0,9.0,0.0,9.0,7.08,1.92
48479,2574,1862,6,2.42,1.98,0.0,14.52,0.0,14.52,11.88,2.64
48480,2574,1650,4,4.31,3.34,0.0,17.24,0.0,17.24,13.36,3.88
48481,2574,1627,25,0.48,0.36,0.0,12.0,0.0,12.0,9.0,3.0
48482,2574,1562,4,2.93,2.42,0.0,11.72,0.0,11.72,9.68,2.04
48483,2574,1554,12,2.24,1.84,0.0,26.88,0.0,26.88,22.08,4.8
48484,2574,1471,24,0.48,0.38,0.0,11.52,0.0,11.52,9.12,2.4
48485,2574,1354,24,0.98,0.77,0.0,23.52,0.0,23.52,18.48,5.04
48486,2574,913,12,0.75,0.62,0.0,9.0,0.0,9.0,7.44,1.56
48487,2575,1861,12,0.98,0.8,0.0,11.76,0.0,11.76,9.6,2.16
48488,2575,984,24,0.98,0.8,0.0,23.52,0.0,23.52,19.2,4.32
48489,2575,2563,24,5.69,4.32,0.0,136.56,0.0,136.56,103.68,32.88
48490,2575,3184,10,2.39,1.92,0.0,23.9,0.0,23.9,19.2,4.7
48491,2575,1878,12,1.9,1.57,0.0,22.8,0.0,22.8,18.84,3.96
48492,2575,359,24,0.98,0.8,0.0,23.52,0.0,23.52,19.2,4.32
48493,2575,352,12,0.75,0.61,0.0,9.0,0.0,9.0,7.32,1.68
48494,2575,983,36,0.98,0.8,0.0,35.28,0.0,35.28,28.8,6.48
48495,2575,2977,12,1.44,1.12,0.0,17.28,0.0,17.28,13.44,3.84
48496,2575,3066,12,1.09,0.84,0.0,13.08,0.0,13.08,10.08,3.0
48497,2575,3067,12,0.98,0.76,0.0,11.76,0.0,11.76,9.12,2.64
48498,2575,1050,6,3.39,2.68,0.0,20.34,0.0,20.34,16.08,4.26
48499,2575,1057,6,3.39,2.58,0.0,20.34,0.0,20.34,15.48,4.86
48500,2575,1052,18,3.39,2.68,0.0,61.02,0.0,61.02,48.24,12.78
48501,2575,1152,2,9.77,7.57,0.0,19.54,0.0,19.54,15.14,4.4
48502,2575,957,5,3.39,2.73,0.0,16.95,0.0,16.95,13.65,3.3
48503,2575,698,20,1.9,1.57,0.0,38.0,0.0,38.0,31.4,6.6
48504,2575,718,6,9.77,7.42,0.0,58.62,0.0,58.62,44.52,14.1
48505,2575,670,3,5.69,4.67,0.0,17.07,0.0,17.07,14.01,3.06
48506,2575,672,6,2.93,2.4,0.0,17.58,0.0,17.58,14.4,3.18
48507,2575,373,2,7.76,6.42,0.0,15.52,0.0,15.52,12.84,2.68
48508,2575,1806,12,0.98,0.8,0.0,11.76,0.0,11.76,9.6,2.16
48509,2575,954,5,3.39,2.73,0.0,16.95,0.0,16.95,13.65,3.3
48510,2575,953,5,3.39,2.73,0.0,16.95,0.0,16.95,13.65,3.3
48511,2575,968,24,0.33,0.26,0.0,7.92,0.0,7.92,6.24,1.68
48512,2575,970,12,1.67,1.32,0.0,20.04,0.0,20.04,15.84,4.2
48513,2575,982,24,0.75,0.61,0.0,18.0,0.0,18.0,14.64,3.36
48514,2575,3072,12,1.44,1.16,0.0,17.28,0.0,17.28,13.92,3.36
48515,2575,950,10,2.39,1.92,0.0,23.9,0.0,23.9,19.2,4.7
48516,2575,949,10,2.39,1.92,0.0,23.9,0.0,23.9,19.2,4.7
48517,2575,967,4,9.14,7.08,0.0,36.56,0.0,36.56,28.32,8.24
48518,2575,217,12,2.93,2.31,0.0,35.16,0.0,35.16,27.72,7.44
48519,2575,163,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
48520,2575,165,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
48521,2575,137,4,9.14,7.08,0.0,36.56,0.0,36.56,28.32,8.24
48522,2575,3182,10,2.39,1.92,0.0,23.9,0.0,23.9,19.2,4.7
48523,2575,1850,24,0.63,0.52,0.0,15.12,0.0,15.12,12.48,2.64
48524,2575,257,6,3.39,2.78,0.0,20.34,0.0,20.34,16.68,3.66
48525,2575,348,12,0.98,0.8,0.0,11.76,0.0,11.76,9.6,2.16
48526,2575,1829,6,2.93,2.4,0.0,17.58,0.0,17.58,14.4,3.18
48527,2575,2602,4,9.14,7.08,0.0,36.56,0.0,36.56,28.32,8.24
48528,2575,2600,4,9.14,7.08,0.0,36.56,0.0,36.56,28.32,8.24
48529,2575,2599,4,9.14,7.08,0.0,36.56,0.0,36.56,28.32,8.24
48530,2575,2598,4,9.14,7.49,0.0,36.56,0.0,36.56,29.96,6.6
48531,2575,2597,4,9.14,7.08,0.0,36.56,0.0,36.56,28.32,8.24
48532,2575,2594,4,9.14,7.08,0.0,36.56,0.0,36.56,28.32,8.24
48533,2575,2592,4,9.14,7.08,0.0,36.56,0.0,36.56,28.32,8.24
48534,2575,1114,24,0.48,0.39,0.0,11.52,0.0,11.52,9.36,2.16
48535,2575,1359,12,14.66,12.02,0.0,175.92,0.0,175.92,144.24,31.68
48536,2575,1531,2,18.34,14.49,0.0,36.68,0.0,36.68,28.98,7.7
48537,2575,1319,5,2.42,1.98,0.0,12.1,0.0,12.1,9.9,2.2
48538,2575,1326,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
48539,2575,1532,2,11.44,9.55,0.0,22.88,0.0,22.88,19.1,3.78
48540,2575,1549,4,9.77,8.01,0.0,39.08,0.0,39.08,32.04,7.04
48541,2575,1614,4,9.14,7.08,0.0,36.56,0.0,36.56,28.32,8.24
48542,2575,1612,2,9.14,7.08,0.0,18.28,0.0,18.28,14.16,4.12
48543,2575,2578,3,6.27,4.77,0.0,18.81,0.0,18.81,14.31,4.5
48544,2576,1324,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
48545,2576,1554,12,2.24,1.84,0.0,26.88,0.0,26.88,22.08,4.8
48546,2576,1326,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
48547,2576,164,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
48548,2576,1555,12,2.24,1.84,0.0,26.88,0.0,26.88,22.08,4.8
48549,2577,1855,144,2.42,1.98,0.0,348.48,0.0,348.48,285.12,63.36
48550,2577,852,144,0.98,0.81,0.0,141.12,0.0,141.12,116.64,24.48
48551,2578,2068,10,2.39,1.92,0.0,23.9,0.0,23.9,19.2,4.7
48552,2578,2071,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
48553,2578,2067,10,2.39,1.92,0.0,23.9,0.0,23.9,19.2,4.7
48554,2578,1745,2,11.44,8.87,0.0,22.88,0.0,22.88,17.74,5.14
48555,2578,1918,6,2.39,1.85,0.0,14.34,0.0,14.34,11.1,3.24
48556,2578,2072,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
48557,2578,2074,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
48558,2578,2073,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
48559,2578,1688,2,11.44,8.87,0.0,22.88,0.0,22.88,17.74,5.14
48560,2578,2202,12,1.44,1.09,0.0,17.28,0.0,17.28,13.08,4.2
48561,2578,2361,25,0.48,0.36,0.0,12.0,0.0,12.0,9.0,3.0
48562,2578,2126,12,1.67,1.29,0.0,20.04,0.0,20.04,15.48,4.56
48563,2578,2184,12,1.9,1.47,0.0,22.8,0.0,22.8,17.64,5.16
48564,2578,2159,24,0.63,0.52,0.0,15.12,0.0,15.12,12.48,2.64
48565,2578,2195,10,2.39,1.78,0.0,23.9,0.0,23.9,17.8,6.1
48566,2578,2196,10,2.39,1.78,0.0,23.9,0.0,23.9,17.8,6.1
48567,2578,1971,4,9.08,7.04,0.0,36.32,0.0,36.32,28.16,8.16
48568,2578,2012,1,11.96,9.81,0.0,11.96,0.0,11.96,9.81,2.15
48569,2578,1911,2,14.37,11.57,0.0,28.74,0.0,28.74,23.14,5.6
48570,2578,2563,4,5.69,4.32,0.0,22.76,0.0,22.76,17.28,5.48
48571,2578,1691,2,17.19,13.32,0.0,34.38,0.0,34.38,26.64,7.74
48572,2578,1959,2,9.49,7.64,0.0,18.98,0.0,18.98,15.28,3.7
48573,2578,1948,8,2.86,2.22,0.0,22.88,0.0,22.88,17.76,5.12
48574,2578,1947,2,4.77,3.7,0.0,9.54,0.0,9.54,7.4,2.14
48575,2578,2066,10,2.39,1.92,0.0,23.9,0.0,23.9,19.2,4.7
48576,2578,1964,4,11.96,9.27,0.0,47.84,0.0,47.84,37.08,10.76
48577,2578,2064,10,2.39,1.92,0.0,23.9,0.0,23.9,19.2,4.7
48578,2578,1713,4,11.44,8.87,0.0,45.76,0.0,45.76,35.48,10.28
48579,2578,1914,2,14.37,11.57,0.0,28.74,0.0,28.74,23.14,5.6
48580,2578,1689,2,11.44,8.87,0.0,22.88,0.0,22.88,17.74,5.14
48581,2578,1130,4,7.76,6.01,0.0,31.04,0.0,31.04,24.04,7.0
48582,2578,1129,2,9.77,7.57,0.0,19.54,0.0,19.54,15.14,4.4
48583,2578,166,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
48584,2578,163,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
48585,2578,3182,10,2.39,1.92,0.0,23.9,0.0,23.9,19.2,4.7
48586,2578,3162,2,14.66,11.36,0.0,29.32,0.0,29.32,22.72,6.6
48587,2578,1683,1,17.19,14.1,0.0,17.19,0.0,17.19,14.1,3.09
48588,2578,1681,4,14.66,12.02,0.0,58.64,0.0,58.64,48.08,10.56
48589,2578,1584,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
48590,2578,478,6,3.74,3.07,0.0,22.44,0.0,22.44,18.42,4.02
48591,2578,1078,4,4.31,3.53,0.0,17.24,0.0,17.24,14.12,3.12
48592,2578,359,12,0.98,0.8,0.0,11.76,0.0,11.76,9.6,2.16
48593,2578,1687,8,3.39,2.63,0.0,27.12,0.0,27.12,21.04,6.08
48594,2578,826,12,3.39,2.63,0.0,40.68,0.0,40.68,31.56,9.12
48595,2578,1684,2,11.44,8.87,0.0,22.88,0.0,22.88,17.74,5.14
48596,2578,352,12,0.75,0.61,0.0,9.0,0.0,9.0,7.32,1.68
48597,2578,348,12,0.98,0.8,0.0,11.76,0.0,11.76,9.6,2.16
48598,2578,229,4,4.31,3.34,0.0,17.24,0.0,17.24,13.36,3.88
48599,2578,1418,2,11.44,9.55,0.0,22.88,0.0,22.88,19.1,3.78
48600,2578,1398,12,2.24,1.74,0.0,26.88,0.0,26.88,20.88,6.0
48601,2578,1392,6,3.39,2.63,0.0,20.34,0.0,20.34,15.78,4.56
48602,2578,1324,10,1.9,1.53,0.0,19.0,0.0,19.0,15.3,3.7
48603,2578,1145,12,1.9,1.47,0.0,22.8,0.0,22.8,17.64,5.16
48604,2578,1131,2,9.77,7.57,0.0,19.54,0.0,19.54,15.14,4.4
48605,2578,1483,12,1.9,1.56,0.0,22.8,0.0,22.8,18.72,4.08
48606,2579,3326,3,6.84,5.56,0.0,20.52,0.0,20.52,16.68,3.84
48607,2579,2064,10,2.39,1.92,0.0,23.9,0.0,23.9,19.2,4.7
48608,2580,446,1,5.69,4.71,0.0,5.69,0.0,5.69,4.71,0.98
48609,2581,2061,8,1.67,1.32,0.0,13.36,0.0,13.36,10.56,2.8
48610,2581,2063,7,1.67,1.38,0.0,11.69,0.0,11.69,9.66,2.03
48611,2581,1717,1,4.31,3.57,0.0,4.31,0.0,4.31,3.57,0.74
48612,2581,1478,1,1.9,1.56,0.0,1.9,0.0,1.9,1.56,0.34
48613,2582,2103,1,4.31,3.53,0.0,4.31,0.0,4.31,3.53,0.78
48614,2582,1562,2,2.42,2.0,0.0,4.84,0.0,4.84,4.0,0.84
48615,2582,1584,1,1.9,1.53,0.0,1.9,0.0,1.9,1.53,0.37
48616,2582,286,16,1.44,1.14,0.0,23.04,0.0,23.04,18.24,4.8
48617,2582,2093,1,3.9,3.05,0.0,3.9,0.0,3.9,3.05,0.85
48618,2582,2108,2,1.9,1.56,0.0,3.8,0.0,3.8,3.12,0.68
48619,2582,2102,1,4.31,3.53,0.0,4.31,0.0,4.31,3.53,0.78
48620,2582,448,3,3.74,3.07,0.0,11.22,0.0,11.22,9.21,2.01
48621,2583,397,1,2.93,2.36,0.0,2.93,0.0,2.93,2.36,0.57
48622,2583,2703,1,0.98,0.8,0.0,0.98,0.0,0.98,0.8,0.18
48623,2583,1193,1,2.24,1.74,0.0,2.24,0.0,2.24,1.74,0.5
48624,2584,25,48,0.24,0.19,0.0,11.52,0.0,11.52,9.12,2.4
48625,2584,2150,3,5.69,4.32,0.0,17.07,0.0,17.07,12.96,4.11
48626,2584,1535,36,0.22,0.18,0.0,7.92,0.0,7.92,6.48,1.44
48627,2584,2992,12,2.24,1.8,0.0,26.88,0.0,26.88,21.6,5.28
48628,2584,5,20,0.98,0.76,0.0,19.6,0.0,19.6,15.2,4.4
48629,2584,1273,24,3.39,2.73,0.0,81.36,0.0,81.36,65.52,15.84
48630,2584,296,48,0.45,0.36,0.0,21.6,0.0,21.6,17.28,4.32
48631,2584,70,108,0.09,0.07,0.0,9.72,0.0,9.72,7.56,2.16
48632,2584,1864,12,1.44,1.18,0.0,17.28,0.0,17.28,14.16,3.12
48633,2584,64,30,0.24,0.19,0.0,7.2,0.0,7.2,5.7,1.5
48634,2584,65,28,0.24,0.18,0.0,6.72,0.0,6.72,5.04,1.68
48635,2584,1275,6,3.39,2.73,0.0,20.34,0.0,20.34,16.38,3.96
48636,2585,457,24,1.44,1.16,0.0,34.56,0.0,34.56,27.84,6.72
48637,2585,2047,4,5.69,4.67,0.0,22.76,0.0,22.76,18.68,4.08
48638,2585,891,1,12.59,9.57,0.0,12.59,0.0,12.59,9.57,3.02
48639,2586,1136,6,3.39,2.65,0.0,20.34,0.0,20.34,15.9,4.44
48640,2586,1275,6,3.39,2.73,0.0,20.34,0.0,20.34,16.38,3.96
48641,2586,1273,12,3.39,2.73,0.0,40.68,0.0,40.68,32.76,7.92
48642,2586,155,10,2.39,1.92,0.0,23.9,0.0,23.9,19.2,4.7
48643,2586,1556,12,2.24,1.84,0.0,26.88,0.0,26.88,22.08,4.8
48644,2586,2069,10,0.98,0.79,0.0,9.8,0.0,9.8,7.9,1.9
48645,2586,2065,10,2.39,1.92,0.0,23.9,0.0,23.9,19.2,4.7
48646,2586,2067,10,2.39,1.92,0.0,23.9,0.0,23.9,19.2,4.7
48647,2586,376,24,1.44,1.09,0.0,34.56,0.0,34.56,26.16,8.4
48648,2586,464,8,1.94,1.59,0.0,15.52,0.0,15.52,12.72,2.8
48649,2586,1193,12,2.24,1.74,0.0,26.88,0.0,26.88,20.88,6.0
48650,2586,160,20,0.98,0.79,0.0,19.6,0.0,19.6,15.8,3.8
48651,2586,1798,8,2.24,1.84,0.0,17.92,0.0,17.92,14.72,3.2
48652,2586,1700,4,4.89,3.72,0.0,19.56,0.0,19.56,14.88,4.68
48653,2586,1435,4,5.69,4.41,0.0,22.76,0.0,22.76,17.64,5.12
48654,2586,1278,8,1.9,1.44,0.0,15.2,0.0,15.2,11.52,3.68
48655,2586,154,10,2.39,1.92,0.0,23.9,0.0,23.9,19.2,4.7
48656,2586,1981,2,7.19,5.57,0.0,14.38,0.0,14.38,11.14,3.24
48657,2587,586,3,4.89,4.05,0.0,14.67,0.0,14.67,12.15,2.52
48658,2587,721,3,6.84,5.66,0.0,20.52,0.0,20.52,16.98,3.54
48659,2587,1058,36,0.45,0.36,0.0,16.2,0.0,16.2,12.96,3.24
48660,2587,588,3,4.89,3.79,0.0,14.67,0.0,14.67,11.37,3.3
48661,2587,741,24,0.22,0.18,0.0,5.28,0.0,5.28,4.32,0.96
48662,2587,2595,4,9.14,7.08,0.0,36.56,0.0,36.56,28.32,8.24
48663,2587,278,12,1.44,1.16,0.0,17.28,0.0,17.28,13.92,3.36
48664,2587,1611,6,9.14,6.81,0.0,54.84,0.0,54.84,40.86,13.98
48665,2587,2109,4,5.69,4.67,0.0,22.76,0.0,22.76,18.68,4.08
48666,2587,2161,24,0.63,0.52,0.0,15.12,0.0,15.12,12.48,2.64
48667,2587,1287,12,1.9,1.44,0.0,22.8,0.0,22.8,17.28,5.52
48668,2587,967,2,9.14,7.08,0.0,18.28,0.0,18.28,14.16,4.12
48669,2587,1800,6,3.74,3.07,0.0,22.44,0.0,22.44,18.42,4.02
48670,2588,2146,16,0.95,0.78,0.0,15.2,0.0,15.2,12.48,2.72
48671,2588,2055,6,3.32,2.57,0.0,19.92,0.0,19.92,15.42,4.5
48672,2588,2147,16,0.95,0.78,0.0,15.2,0.0,15.2,12.48,2.72
48673,2588,2149,16,1.9,1.53,0.0,30.4,0.0,30.4,24.48,5.92
48674,2588,2145,16,0.95,0.78,0.0,15.2,0.0,15.2,12.48,2.72
48675,2589,348,12,0.98,0.8,0.0,11.76,0.0,11.76,9.6,2.16
48676,2589,2095,25,0.48,0.36,0.0,12.0,0.0,12.0,9.0,3.0
48677,2589,670,3,5.69,4.67,0.0,17.07,0.0,17.07,14.01,3.06
48678,2589,1026,12,1.71,1.4,0.0,20.52,0.0,20.52,16.8,3.72
48679,2589,1473,24,0.48,0.4,0.0,11.52,0.0,11.52,9.6,1.92
48680,2589,1103,3,5.69,4.71,0.0,17.07,0.0,17.07,14.13,2.94
48681,2589,1573,8,5.69,4.67,0.0,45.52,0.0,45.52,37.36,8.16
48682,2589,672,6,2.93,2.4,0.0,17.58,0.0,17.58,14.4,3.18
48683,2589,457,12,1.44,1.16,0.0,17.28,0.0,17.28,13.92,3.36
48684,2590,438,12,0.45,0.37,0.0,5.4,0.0,5.4,4.44,0.96
48685,2590,424,12,0.75,0.59,0.0,9.0,0.0,9.0,7.08,1.92
48686,2590,376,24,1.44,1.09,0.0,34.56,0.0,34.56,26.16,8.4
48687,2590,352,12,0.75,0.61,0.0,9.0,0.0,9.0,7.32,1.68
48688,2590,1807,12,0.98,0.8,0.0,11.76,0.0,11.76,9.6,2.16
48689,2590,2145,8,0.95,0.78,0.0,7.6,0.0,7.6,6.24,1.36
48690,2590,984,12,0.98,0.8,0.0,11.76,0.0,11.76,9.6,2.16
48691,2590,1538,12,0.98,0.8,0.0,11.76,0.0,11.76,9.6,2.16
48692,2590,1044,12,1.9,1.44,0.0,22.8,0.0,22.8,17.28,5.52
48693,2590,3148,12,1.44,1.09,0.0,17.28,0.0,17.28,13.08,4.2
48694,2590,2149,16,1.9,1.53,0.0,30.4,0.0,30.4,24.48,5.92
48695,2590,359,12,0.98,0.8,0.0,11.76,0.0,11.76,9.6,2.16
48696,2590,2148,8,1.44,1.18,0.0,11.52,0.0,11.52,9.44,2.08
48697,2590,2147,8,0.95,0.78,0.0,7.6,0.0,7.6,6.24,1.36
48698,2590,1655,6,3.32,2.47,0.0,19.92,0.0,19.92,14.82,5.1
48699,2590,1761,1,19.49,16.13,0.0,19.49,0.0,19.49,16.13,3.36
48700,2590,1855,6,2.42,1.98,0.0,14.52,0.0,14.52,11.88,2.64
48701,2590,377,24,1.44,1.09,0.0,34.56,0.0,34.56,26.16,8.4
48702,2590,379,24,1.44,1.09,0.0,34.56,0.0,34.56,26.16,8.4
48703,2590,982,12,0.75,0.61,0.0,9.0,0.0,9.0,7.32,1.68
48704,2590,440,12,1.67,1.32,0.0,20.04,0.0,20.04,15.84,4.2
48705,2590,983,12,0.98,0.8,0.0,11.76,0.0,11.76,9.6,2.16
48706,2590,1854,6,2.42,1.98,0.0,14.52,0.0,14.52,11.88,2.64
48707,2591,1102,6,5.69,4.67,0.0,34.14,0.0,34.14,28.02,6.12
48708,2591,2025,24,2.39,1.98,0.0,57.36,0.0,57.36,47.52,9.84
48709,2591,2023,24,2.39,1.98,0.0,57.36,0.0,57.36,47.52,9.84
48710,2591,2021,12,2.39,1.96,0.0,28.68,0.0,28.68,23.52,5.16
48711,2591,2026,24,2.39,1.96,0.0,57.36,0.0,57.36,47.04,10.32
48712,2591,2150,6,5.69,4.32,0.0,34.14,0.0,34.14,25.92,8.22
48713,2591,2109,4,5.69,4.67,0.0,22.76,0.0,22.76,18.68,4.08
48714,2591,2063,12,1.67,1.38,0.0,20.04,0.0,20.04,16.56,3.48
48715,2591,2362,25,0.48,0.36,0.0,12.0,0.0,12.0,9.0,3.0
48716,2591,2363,25,0.48,0.36,0.0,12.0,0.0,12.0,9.0,3.0
48717,2591,2760,48,0.33,0.26,0.0,15.84,0.0,15.84,12.48,3.36
48718,2591,2361,25,0.48,0.36,0.0,12.0,0.0,12.0,9.0,3.0
48719,2591,3001,40,1.94,1.5,0.0,77.6,0.0,77.6,60.0,17.6
48720,2591,3150,12,1.44,1.09,0.0,17.28,0.0,17.28,13.08,4.2
48721,2591,1046,10,1.9,1.44,0.0,19.0,0.0,19.0,14.4,4.6
48722,2591,563,6,3.39,2.58,0.0,20.34,0.0,20.34,15.48,4.86
48723,2591,1044,12,1.9,1.44,0.0,22.8,0.0,22.8,17.28,5.52
48724,2592,1480,12,1.9,1.56,0.0,22.8,0.0,22.8,18.72,4.08
48725,2592,457,12,1.44,1.16,0.0,17.28,0.0,17.28,13.92,3.36
48726,2592,1044,12,1.9,1.44,0.0,22.8,0.0,22.8,17.28,5.52
48727,2592,1662,96,0.98,0.81,0.0,94.08,0.0,94.08,77.76,16.32
48728,2592,2026,12,2.39,1.96,0.0,28.68,0.0,28.68,23.52,5.16
48729,2592,1355,48,0.48,0.38,0.0,23.04,0.0,23.04,18.24,4.8
48730,2592,2102,6,4.77,3.91,0.0,28.62,0.0,28.62,23.46,5.16
48731,2592,2160,24,0.63,0.52,0.0,15.12,0.0,15.12,12.48,2.64
48732,2592,2161,24,0.63,0.52,0.0,15.12,0.0,15.12,12.48,2.64
48733,2592,2109,4,5.69,4.67,0.0,22.76,0.0,22.76,18.68,4.08
48734,2592,2105,6,2.39,1.96,0.0,14.34,0.0,14.34,11.76,2.58
48735,2592,2145,16,0.95,0.78,0.0,15.2,0.0,15.2,12.48,2.72
48736,2592,2146,16,0.95,0.78,0.0,15.2,0.0,15.2,12.48,2.72
48737,2592,2100,6,3.32,2.72,0.0,19.92,0.0,19.92,16.32,3.6
48738,2592,1730,12,2.24,1.8,0.0,26.88,0.0,26.88,21.6,5.28
48739,2592,2062,12,1.67,1.32,0.0,20.04,0.0,20.04,15.84,4.2
48740,2592,2063,12,1.67,1.38,0.0,20.04,0.0,20.04,16.56,3.48
48741,2592,2104,6,4.77,3.91,0.0,28.62,0.0,28.62,23.46,5.16
48742,2592,2055,12,3.32,2.57,0.0,39.84,0.0,39.84,30.84,9.0
48743,2592,2022,12,0.95,0.79,0.0,11.4,0.0,11.4,9.48,1.92
48744,2592,2147,16,0.95,0.78,0.0,15.2,0.0,15.2,12.48,2.72
48745,2592,2149,16,1.9,1.53,0.0,30.4,0.0,30.4,24.48,5.92
48746,2593,687,6,2.93,2.4,0.0,17.58,0.0,17.58,14.4,3.18
48747,2594,19,9,6.84,5.71,0.0,61.56,0.0,61.56,51.39,10.17
48748,2594,17,3,6.84,5.71,0.0,20.52,0.0,20.52,17.13,3.39
48749,2594,1363,3,6.84,5.61,0.0,20.52,0.0,20.52,16.83,3.69
48750,2594,18,9,6.84,5.71,0.0,61.56,0.0,61.56,51.39,10.17
48751,2594,1103,3,5.69,4.71,0.0,17.07,0.0,17.07,14.13,2.94
48752,2594,27,20,0.48,0.4,0.0,9.6,0.0,9.6,8.0,1.6
48753,2594,28,20,0.98,0.81,0.0,19.6,0.0,19.6,16.2,3.4
48754,2594,1422,36,0.75,0.59,0.0,27.0,0.0,27.0,21.24,5.76
48755,2594,772,6,3.39,2.78,0.0,20.34,0.0,20.34,16.68,3.66
